,Iteration,Time,Fitness,Restarts,max_iters,current_restart
530,530,0.031138167999998245,24.0,20,2500,0
531,531,0.031203083000001186,24.0,20,2500,0
532,532,0.03128237399999989,24.0,20,2500,0
533,533,0.031353375000001904,24.0,20,2500,0
534,534,0.03141953299999756,24.0,20,2500,0
535,535,0.03148821499999599,24.0,20,2500,0
536,536,0.031548940000000414,24.0,20,2500,0
537,537,0.03161801599999592,24.0,20,2500,0
538,538,0.03168798499999781,24.0,20,2500,0
539,539,0.03175653499999953,24.0,20,2500,0
540,540,0.03181812300000075,24.0,20,2500,0
541,541,0.0318835799999988,24.0,20,2500,0
542,542,0.03194512299999985,24.0,20,2500,0
543,543,0.03200976400000144,24.0,20,2500,0
544,544,0.03207976699999904,24.0,20,2500,0
545,545,0.03214958099999876,24.0,20,2500,0
546,546,0.03221972400000084,24.0,20,2500,0
547,547,0.03228869699999848,24.0,20,2500,0
548,548,0.03235863500000136,24.0,20,2500,0
549,549,0.03242280499999595,24.0,20,2500,0
550,550,0.03249328199999724,24.0,20,2500,0
551,551,0.032563269000000616,24.0,20,2500,0
552,552,0.03262508299999922,24.0,20,2500,0
553,553,0.032688587999999186,24.0,20,2500,0
554,554,0.03275696499999725,24.0,20,2500,0
555,555,0.03282963399999517,24.0,20,2500,0
556,556,0.0329006079999985,24.0,20,2500,0
557,557,0.03296763999999541,24.0,20,2500,0
558,558,0.03303278399999954,24.0,20,2500,0
559,559,0.033100216999997656,24.0,20,2500,0
560,560,0.03316035299999953,24.0,20,2500,0
561,561,0.033229759999997555,24.0,20,2500,0
562,562,0.033300839999995446,24.0,20,2500,0
563,563,0.03337000700000203,24.0,20,2500,0
564,564,0.033441091000000256,24.0,20,2500,0
565,565,0.03351076399999897,24.0,20,2500,0
566,566,0.033581280999996466,24.0,20,2500,0
567,567,0.03365102099999717,24.0,20,2500,0
568,568,0.04243797799999527,2.0,20,2500,1
569,569,0.05063621099999693,2.0,20,2500,1
570,570,0.050711685999999645,2.0,20,2500,1
571,571,0.05077922899999976,2.0,20,2500,1
572,572,0.050846272000001136,2.0,20,2500,1
573,573,0.05091151099999536,2.0,20,2500,1
574,574,0.050977515999996115,2.0,20,2500,1
575,575,0.0510432800000018,2.0,20,2500,1
576,576,0.05110815599999796,2.0,20,2500,1
